,date,dcoilwtico,7_avg_oil,30_avg_oil,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_14,lag_28,lag_60,lag_120,lag_180,lag_365
947,8/18/2016,48.2,45.29,43.722,46.81,46.57,45.72,44.47,43.51,41.75,42.78,41.54,44.73,49,34.56,36.76,51.41
948,8/19/2016,48.48,46.25142857,43.82566667,48.2,46.81,46.57,45.72,44.47,43.51,41.75,40.05,46.82,49.36,35.91,35.65,48.83
949,8/22/2016,46.8,46.72142857,43.89466667,48.48,48.2,46.81,46.57,45.72,44.47,43.51,39.5,44.87,49.36,37.9,36.31,48.66
950,8/23/2016,47.54,47.16,43.91866667,46.8,48.48,48.2,46.81,46.57,45.72,44.47,40.8,45.64,49.1,36.67,37.32,47.72
951,8/24/2016,46.29,47.24142857,43.966,47.54,46.8,48.48,48.2,46.81,46.57,45.72,41.92,45.93,49.07,37.62,35.55,50.12
952,8/25/2016,46.97,47.29857143,44.01033333,46.29,47.54,46.8,48.48,48.2,46.81,46.57,41.83,45.23,49.14,37.77,34.98,49.13
953,8/26/2016,47.64,47.41714286,44.06733333,46.97,46.29,47.54,46.8,48.48,48.2,46.81,43.06,44.64,48.69,38.51,34.72,49.13
954,8/29/2016,46.97,47.24142857,44.12533333,47.64,46.97,46.29,47.54,46.8,48.48,48.2,42.78,44.96,49.71,37.2,34.55,52.08
955,8/30/2016,46.32,46.93285714,44.18133333,46.97,47.64,46.97,46.29,47.54,46.8,48.48,41.75,43.96,50.37,36.32,36.12,53.95
956,8/31/2016,44.68,46.63,44.172,46.32,46.97,47.64,46.97,46.29,47.54,46.8,43.51,43.41,51.23,38.43,36.76,50.44
957,9/1/2016,43.17,46.00571429,44.14566667,44.68,46.32,46.97,47.64,46.97,46.29,47.54,44.47,42.4,50.52,40.17,37.62,50.79
958,9/2/2016,44.39,45.73428571,44.17833333,43.17,44.68,46.32,46.97,47.64,46.97,46.29,45.72,42.16,49.09,39.47,37.62,51.63
959,9/5/2016,44.39,45.36571429,44.24466667,44.39,43.17,44.68,46.32,46.97,47.64,46.97,46.57,41.9,48.89,39.91,36.36,51.95
960,9/6/2016,44.85,44.96714286,44.33433333,44.39,44.39,43.17,44.68,46.32,46.97,47.64,46.81,41.13,48.49,41.45,37.88,53.3
961,9/7/2016,45.47,44.75285714,44.45333333,44.85,44.39,44.39,43.17,44.68,46.32,46.97,48.2,41.54,47.92,38.28,36.59,56.25
962,9/8/2016,47.63,44.94,44.67,45.47,44.85,44.39,44.39,43.17,44.68,46.32,48.48,40.05,46.14,38.14,37.13,56.69
963,9/9/2016,45.88,45.11142857,44.81466667,47.63,45.47,44.85,44.39,44.39,43.17,44.68,46.8,39.5,48,38.14,37.13,55.71
964,9/12/2016,46.28,45.55571429,45.02233333,45.88,47.63,45.47,44.85,44.39,44.39,43.17,47.54,40.8,49.4,37.99,36.81,56.37
965,9/13/2016,44.91,45.63,45.20266667,46.28,45.88,47.63,45.47,44.85,44.39,44.39,46.29,41.92,48.95,36.91,35.97,55.58
966,9/14/2016,43.62,45.52,45.29666667,44.91,46.28,45.88,47.63,45.47,44.85,44.39,46.97,41.83,49.16,36.91,33.97,56.17
967,9/15/2016,43.85,45.37714286,45.361,43.62,44.91,46.28,45.88,47.63,45.47,44.85,47.64,43.06,49.34,36.94,33.29,56.59
968,9/16/2016,43.04,45.03,45.40133333,43.85,43.62,44.91,46.28,45.88,47.63,45.47,46.97,42.78,46.7,35.36,33.2,55.98
969,9/19/2016,43.34,44.41714286,45.41066667,43.04,43.85,43.62,44.91,46.28,45.88,47.63,46.32,41.75,45.8,34.3,31.42,55.56
970,9/20/2016,43.85,44.12714286,45.44633333,43.34,43.04,43.85,43.62,44.91,46.28,45.88,44.68,43.51,47.93,34.52,30.42,57.05
971,9/21/2016,45.33,43.99142857,45.56566667,43.85,43.34,43.04,43.85,43.62,44.91,46.28,43.17,44.47,49.85,37.74,30.42,58.55
972,9/22/2016,46.1,44.16142857,45.652,45.33,43.85,43.34,43.04,43.85,43.62,44.91,44.39,45.72,48.27,37.3,31.22,59.62
973,9/23/2016,44.36,44.26714286,45.64833333,46.1,45.33,43.85,43.34,43.04,43.85,43.62,44.39,46.57,49.02,39.74,29.45,59.1
974,9/26/2016,45.6,44.51714286,45.64433333,44.36,46.1,45.33,43.85,43.34,43.04,43.85,44.85,46.81,49.02,40.46,29.45,58.92
975,9/27/2016,44.65,44.74714286,45.58033333,45.6,44.36,46.1,45.33,43.85,43.34,43.04,45.47,48.2,46.73,42.12,28.47,60.38
976,9/28/2016,47.07,45.28,45.589,44.65,45.6,44.36,46.1,45.33,43.85,43.34,47.63,48.48,47.37,41.7,26.68,60.93
977,9/29/2016,47.72,45.83285714,45.573,47.07,44.65,45.6,44.36,46.1,45.33,43.85,45.88,46.8,45.22,41.45,29.55,58.99
978,9/30/2016,47.72,46.17428571,45.54766667,47.72,47.07,44.65,45.6,44.36,46.1,45.33,46.28,47.54,45.37,40.4,32.07,59.41
979,10/3/2016,48.8,46.56,45.61433333,47.72,47.72,47.07,44.65,45.6,44.36,46.1,44.91,46.29,44.73,39.74,30.31,59.23
980,10/4/2016,48.67,47.17571429,45.652,48.8,47.72,47.72,47.07,44.65,45.6,44.36,43.62,46.97,46.82,40.88,29.54,60.72
981,10/5/2016,49.75,47.76857143,45.76733333,48.67,48.8,47.72,47.72,47.07,44.65,45.6,43.85,47.64,44.87,42.72,32.32,60.5
982,10/6/2016,50.44,48.59571429,45.883,49.75,48.67,48.8,47.72,47.72,47.07,44.65,43.04,46.97,45.64,43.18,33.21,59.89
983,10/7/2016,49.76,48.98,45.95366667,50.44,49.75,48.67,48.8,47.72,47.72,47.07,43.34,46.32,45.93,42.76,33.66,59.73
984,10/10/2016,49.76,49.27142857,46.04666667,49.76,50.44,49.75,48.67,48.8,47.72,47.72,43.85,44.68,45.23,41.67,31.62,59.44
985,10/11/2016,50.72,49.7,46.19333333,49.76,49.76,50.44,49.75,48.67,48.8,47.72,45.33,43.17,44.64,42.52,29.9,57.3
986,10/12/2016,50.14,49.89142857,46.37533333,50.72,49.76,49.76,50.44,49.75,48.67,48.8,46.1,44.39,44.96,45.29,32.29,58.96
987,10/13/2016,50.47,50.14857143,46.61866667,50.14,50.72,49.76,49.76,50.44,49.75,48.67,44.36,44.39,43.96,46.03,31.63,60.18
988,10/14/2016,50.35,50.23428571,46.81733333,50.47,50.14,50.72,49.76,49.76,50.44,49.75,45.6,44.85,43.41,45.98,30.86,58.88
989,10/17/2016,49.97,50.16714286,47.00333333,50.35,50.47,50.14,50.72,49.76,49.76,50.44,44.65,45.47,42.4,44.75,29.71,58.88
990,10/18/2016,50.3,50.24428571,47.185,49.97,50.35,50.47,50.14,50.72,49.76,49.76,47.07,47.63,42.16,43.65,27.96,57.29
991,10/19/2016,51.59,50.50571429,47.389,50.3,49.97,50.35,50.47,50.14,50.72,49.76,47.72,45.88,41.9,43.77,27.54,57.51
992,10/20/2016,50.31,50.44714286,47.47833333,51.59,50.3,49.97,50.35,50.47,50.14,50.72,47.72,46.28,41.13,44.33,26.19,57.69
993,10/21/2016,50.61,50.51428571,47.636,50.31,51.59,50.3,49.97,50.35,50.47,50.14,48.8,44.91,41.54,44.58,29.32,60.25
994,10/24/2016,50.18,50.47285714,47.766,50.61,50.31,51.59,50.3,49.97,50.35,50.47,48.67,43.62,40.05,43.45,29.32,60.24
995,10/25/2016,49.45,50.34428571,47.91733333,50.18,50.61,50.31,51.59,50.3,49.97,50.35,49.75,43.85,39.5,44.68,29.05,61.3
996,10/26/2016,48.75,50.17,48.08833333,49.45,50.18,50.61,50.31,51.59,50.3,49.97,50.44,43.04,40.8,46.21,30.68,59.67
997,10/27/2016,49.71,50.08571429,48.28366667,48.75,49.45,50.18,50.61,50.31,51.59,50.3,49.76,43.34,41.92,46.64,30.77,58
998,10/28/2016,48.72,49.67571429,48.473,49.71,48.75,49.45,50.18,50.61,50.31,51.59,49.76,43.85,41.83,46.22,29.59,59.11
999,10/31/2016,46.83,49.17857143,48.58933333,48.72,49.71,48.75,49.45,50.18,50.61,50.31,50.72,45.33,43.06,47.72,31.37,58.15
1000,11/1/2016,46.66,48.61428571,48.683,46.83,48.72,49.71,48.75,49.45,50.18,50.61,50.14,46.1,42.78,48.29,31.84,60.15
1001,11/2/2016,45.32,47.92,48.68266667,46.66,46.83,48.72,49.71,48.75,49.45,50.18,50.47,44.36,41.75,48.12,30.35,61.36
1002,11/3/2016,44.66,47.23571429,48.63466667,45.32,46.66,46.83,48.72,49.71,48.75,49.45,50.35,45.6,43.51,48.16,31.4,60.74
1003,11/4/2016,44.07,46.56714286,48.625,44.66,45.32,46.66,46.83,48.72,49.71,48.75,49.97,44.65,44.47,47.67,31.65,59.96
1004,11/7/2016,44.88,45.87714286,48.601,44.07,44.66,45.32,46.66,46.83,48.72,49.71,50.3,47.07,45.72,48.12,32.74,59.53
1005,11/8/2016,44.96,45.34,48.61133333,44.88,44.07,44.66,45.32,46.66,46.83,48.72,51.59,47.72,46.57,48.04,34.39,60.01
1006,11/9/2016,45.2,45.10714286,48.549,44.96,44.88,44.07,44.66,45.32,46.66,46.83,50.31,47.72,46.81,49.1,34.57,59.89
1007,11/10/2016,44.62,44.81571429,48.44566667,45.2,44.96,44.88,44.07,44.66,45.32,46.66,50.61,48.8,48.2,49,34.56,60.41
1008,11/11/2016,43.39,44.54,48.30133333,44.62,45.2,44.96,44.88,44.07,44.66,45.32,50.18,48.67,48.48,49.36,35.91,59.62
1009,11/14/2016,43.29,44.34428571,48.11766667,43.39,44.62,45.2,44.96,44.88,44.07,44.66,49.45,49.75,46.8,49.36,37.9,60.01
1010,11/15/2016,45.86,44.6,48.024,43.29,43.39,44.62,45.2,44.96,44.88,44.07,48.75,50.44,47.54,49.1,36.67,61.05
1011,11/16/2016,45.56,44.69714286,47.88433333,45.86,43.29,43.39,44.62,45.2,44.96,44.88,49.71,49.76,46.29,49.07,37.62,60.01
1012,11/17/2016,45.37,44.75571429,47.71533333,45.56,45.86,43.29,43.39,44.62,45.2,44.96,48.72,49.76,46.97,49.14,37.77,59.59
1013,11/18/2016,45.69,44.82571429,47.57966667,45.37,45.56,45.86,43.29,43.39,44.62,45.2,46.83,50.72,47.64,48.69,38.51,59.41
1014,11/21/2016,47.48,45.23428571,47.50366667,45.69,45.37,45.56,45.86,43.29,43.39,44.62,46.66,50.14,46.97,49.71,37.2,58.34
1015,11/22/2016,48.07,45.90285714,47.41533333,47.48,45.69,45.37,45.56,45.86,43.29,43.39,45.32,50.47,46.32,50.37,36.32,59.48
1016,11/23/2016,46.72,46.39285714,47.30133333,48.07,47.48,45.69,45.37,45.56,45.86,43.29,44.66,50.35,44.68,51.23,38.43,56.94
1017,11/24/2016,46.72,46.51571429,47.17633333,46.72,48.07,47.48,45.69,45.37,45.56,45.86,44.07,49.97,43.17,50.52,40.17,56.93
1018,11/25/2016,46.72,46.68142857,47.05533333,46.72,46.72,48.07,47.48,45.69,45.37,45.56,44.88,50.3,44.39,49.09,39.47,56.93
1019,11/28/2016,45.66,46.72285714,46.91166667,46.72,46.72,46.72,48.07,47.48,45.69,45.37,44.96,51.59,44.39,48.89,39.91,52.48
1020,11/29/2016,45.29,46.66571429,46.74466667,45.66,46.72,46.72,46.72,48.07,47.48,45.69,45.2,50.31,44.85,48.49,41.45,52.33
1021,11/30/2016,49.41,46.94142857,46.672,45.29,45.66,46.72,46.72,46.72,48.07,47.48,44.62,50.61,45.47,47.92,38.28,51.61
1022,12/1/2016,51.08,47.37142857,46.69766667,49.41,45.29,45.66,46.72,46.72,46.72,48.07,43.39,50.18,47.63,46.14,38.14,52.76
1023,12/2/2016,51.7,48.08285714,46.734,51.08,49.41,45.29,45.66,46.72,46.72,46.72,43.29,49.45,45.88,48,38.14,52.74
1024,12/5/2016,51.72,48.79714286,46.78533333,51.7,51.08,49.41,45.29,45.66,46.72,46.72,45.86,48.75,46.28,49.4,37.99,52.19
1025,12/6/2016,50.95,49.40142857,46.83533333,51.72,51.7,51.08,49.41,45.29,45.66,46.72,45.56,49.71,44.91,48.95,36.91,53.05
1026,12/7/2016,49.85,50,46.872,50.95,51.72,51.7,51.08,49.41,45.29,45.66,45.37,48.72,43.62,49.16,36.91,51.4
1027,12/8/2016,50.84,50.79285714,46.90966667,49.85,50.95,51.72,51.7,51.08,49.41,45.29,45.69,46.83,43.85,49.34,36.94,50.9
1028,12/9/2016,51.51,51.09285714,47.00266667,50.84,49.85,50.95,51.72,51.7,51.08,49.41,47.48,46.66,43.04,46.7,35.36,50.88
1029,12/12/2016,52.74,51.33,47.19966667,51.51,50.84,49.85,50.95,51.72,51.7,51.08,48.07,45.32,43.34,45.8,34.3,50.11
1030,12/13/2016,52.99,51.51428571,47.41066667,52.74,51.51,50.84,49.85,50.95,51.72,51.7,46.72,44.66,43.85,47.93,34.52,50.59
1031,12/14/2016,51.01,51.41285714,47.60033333,52.99,52.74,51.51,50.84,49.85,50.95,51.72,46.72,44.07,45.33,49.85,37.74,49.27
1032,12/15/2016,50.9,51.40571429,47.80833333,51.01,52.99,52.74,51.51,50.84,49.85,50.95,46.72,44.88,46.1,48.27,37.3,48.11
1033,12/16/2016,51.93,51.70285714,48.07033333,50.9,51.01,52.99,52.74,51.51,50.84,49.85,45.66,44.96,44.36,49.02,39.74,47.98
1034,12/19/2016,52.13,51.88714286,48.312,51.93,50.9,51.01,52.99,52.74,51.51,50.84,45.29,45.2,45.6,49.02,40.46,47.17
1035,12/20/2016,52.22,51.98857143,48.554,52.13,51.93,50.9,51.01,52.99,52.74,51.51,49.41,44.62,44.65,46.73,42.12,47.97
1036,12/21/2016,51.44,51.80285714,48.762,52.22,52.13,51.93,50.9,51.01,52.99,52.74,51.08,43.39,47.07,47.37,41.7,48.77
1037,12/22/2016,51.98,51.65857143,49.00733333,51.44,52.22,52.13,51.93,50.9,51.01,52.99,51.7,43.29,47.72,45.22,41.45,48.53
1038,12/23/2016,52.01,51.80142857,49.29466667,51.98,51.44,52.22,52.13,51.93,50.9,51.01,51.72,45.86,47.72,45.37,40.4,47.11
1039,12/26/2016,52.01,51.96,49.58533333,52.01,51.98,51.44,52.22,52.13,51.93,50.9,50.95,45.56,48.8,44.73,39.74,45.25
1040,12/27/2016,52.82,52.08714286,49.81733333,52.01,52.01,51.98,51.44,52.22,52.13,51.93,49.85,45.37,48.67,46.82,40.88,45.75
1041,12/28/2016,54.01,52.35571429,50.099,52.82,52.01,52.01,51.98,51.44,52.22,52.13,50.84,45.69,49.75,44.87,42.72,45.13
1042,12/29/2016,53.8,52.58142857,50.38,54.01,52.82,52.01,52.01,51.98,51.44,52.22,51.51,47.48,50.44,45.64,43.18,44.69
1043,12/30/2016,53.75,52.91142857,50.64866667,53.8,54.01,52.82,52.01,52.01,51.98,51.44,52.74,48.07,49.76,45.93,42.76,43.87
1044,1/2/2017,53.75,53.16428571,50.85766667,53.75,53.8,54.01,52.82,52.01,52.01,51.98,52.99,46.72,49.76,45.23,41.67,44.94
1045,1/3/2017,52.36,53.21428571,51.00066667,53.75,53.75,53.8,54.01,52.82,52.01,52.01,51.01,46.72,50.72,44.64,42.52,43.11
1046,1/4/2017,53.26,53.39285714,51.21866667,52.36,53.75,53.75,53.8,54.01,52.82,52.01,50.9,46.72,50.14,44.96,45.29,43.22
1047,1/5/2017,53.77,53.52857143,51.45366667,53.26,52.36,53.75,53.75,53.8,54.01,52.82,51.93,45.66,50.47,43.96,46.03,42.27
1048,1/6/2017,53.98,53.52428571,51.69566667,53.77,53.26,52.36,53.75,53.75,53.8,54.01,52.13,45.29,50.35,43.41,45.98,42.45
1049,1/9/2017,51.95,53.26,51.90533333,53.98,53.77,53.26,52.36,53.75,53.75,53.8,52.22,49.41,49.97,42.4,44.75,41.93
1050,1/10/2017,50.82,52.84142857,52.08966667,51.95,53.98,53.77,53.26,52.36,53.75,53.75,51.44,51.08,50.3,42.16,43.65,42.58
1051,1/11/2017,52.19,52.61857143,52.18233333,50.82,51.95,53.98,53.77,53.26,52.36,53.75,51.98,51.7,51.59,41.9,43.77,40.75
1052,1/12/2017,53.01,52.71142857,52.24666667,52.19,50.82,51.95,53.98,53.77,53.26,52.36,52.01,51.72,50.31,41.13,44.33,41
1053,1/13/2017,52.36,52.58285714,52.26866667,53.01,52.19,50.82,51.95,53.98,53.77,53.26,52.01,50.95,50.61,41.54,44.58,40.45
1054,1/16/2017,52.36,52.38142857,52.29,52.36,53.01,52.19,50.82,51.95,53.98,53.77,52.82,49.85,50.18,40.05,43.45,38.22
1055,1/17/2017,52.45,52.16285714,52.34,52.36,52.36,53.01,52.19,50.82,51.95,53.98,54.01,50.84,49.45,39.5,44.68,39.15
1056,1/18/2017,51.12,52.04428571,52.38233333,52.45,52.36,52.36,53.01,52.19,50.82,51.95,53.8,51.51,48.75,40.8,46.21,38.5
1057,1/19/2017,51.39,52.12571429,52.40066667,51.12,52.45,52.36,52.36,53.01,52.19,50.82,53.75,52.74,49.71,41.92,46.64,42.47
1058,1/20/2017,52.33,52.14571429,52.428,51.39,51.12,52.45,52.36,52.36,53.01,52.19,53.75,52.99,48.72,41.83,46.22,45.29
1059,1/23/2017,52.77,52.11142857,52.429,52.33,51.39,51.12,52.45,52.36,52.36,53.01,52.36,51.01,46.83,43.06,47.72,49.2
1060,1/24/2017,52.38,52.11428571,52.40866667,52.77,52.33,51.39,51.12,52.45,52.36,52.36,53.26,50.9,46.66,42.78,48.29,45.38
1061,1/25/2017,52.14,52.08285714,52.44633333,52.38,52.77,52.33,51.39,51.12,52.45,52.36,53.77,51.93,45.32,41.75,48.12,46.3
1062,1/26/2017,53.24,52.19571429,52.52433333,52.14,52.38,52.77,52.33,51.39,51.12,52.45,53.98,52.13,44.66,43.51,48.16,46.75
1063,1/27/2017,53.18,52.49,52.566,53.24,52.14,52.38,52.77,52.33,51.39,51.12,51.95,52.22,44.07,44.47,47.67,46.02
1064,1/30/2017,52.63,52.66714286,52.58266667,53.18,53.24,52.14,52.38,52.77,52.33,51.39,50.82,51.44,44.88,45.72,48.12,46.02
1065,1/31/2017,52.75,52.72714286,52.60033333,52.63,53.18,53.24,52.14,52.38,52.77,52.33,52.19,51.98,44.96,46.57,48.04,45.92
1066,2/1/2017,53.9,52.88857143,52.68233333,52.75,52.63,53.18,53.24,52.14,52.38,52.77,53.01,52.01,45.2,46.81,49.1,44.13
1067,2/2/2017,53.55,53.05571429,52.73466667,53.9,52.75,52.63,53.18,53.24,52.14,52.38,52.36,52.01,44.62,48.2,49,45.85
1068,2/3/2017,53.81,53.29428571,52.79466667,53.55,53.9,52.75,52.63,53.18,53.24,52.14,52.36,52.82,43.39,48.48,49.36,44.75
1069,2/6/2017,53.01,53.26142857,52.828,53.81,53.55,53.9,52.75,52.63,53.18,53.24,52.45,54.01,43.29,46.8,49.36,44.07
1070,2/7/2017,52.19,53.12,52.807,53.01,53.81,53.55,53.9,52.75,52.63,53.18,51.12,53.8,45.86,47.54,49.1,44.58
1071,2/8/2017,52.37,53.08285714,52.75233333,52.19,53.01,53.81,53.55,53.9,52.75,52.63,51.39,53.75,45.56,46.29,49.07,47.12
1072,2/9/2017,52.99,53.11714286,52.72533333,52.37,52.19,53.01,53.81,53.55,53.9,52.75,52.33,53.75,45.37,46.97,49.14,46.93
1073,2/10/2017,53.84,53.10857143,52.72833333,52.99,52.37,52.19,53.01,53.81,53.55,53.9,52.77,52.36,45.69,47.64,48.69,44.71
1074,2/13/2017,52.96,53.02428571,52.702,53.84,52.99,52.37,52.19,53.01,53.81,53.55,52.38,53.26,47.48,46.97,49.71,46.67
1075,2/14/2017,53.21,52.93857143,52.73033333,52.96,53.84,52.99,52.37,52.19,53.01,53.81,52.14,53.77,48.07,46.32,50.37,46.17
1076,2/15/2017,53.11,52.95285714,52.72533333,53.21,52.96,53.84,52.99,52.37,52.19,53.01,53.24,53.98,46.72,44.68,51.23,44.53
1077,2/16/2017,53.41,53.12714286,52.71333333,53.11,53.21,52.96,53.84,52.99,52.37,52.19,53.18,51.95,46.72,43.17,50.52,44.94
1078,2/17/2017,53.41,53.27571429,52.69433333,53.41,53.11,53.21,52.96,53.84,52.99,52.37,52.63,50.82,46.72,44.39,49.09,45.55
1079,2/20/2017,53.41,53.33571429,52.743,53.41,53.41,53.11,53.21,52.96,53.84,52.99,52.75,52.19,45.66,44.39,48.89,44.4
1080,2/21/2017,54.02,53.36142857,52.84966667,53.41,53.41,53.41,53.11,53.21,52.96,53.84,53.9,53.01,45.29,44.85,48.49,45.24
1081,2/22/2017,53.61,53.45428571,52.897,54.02,53.41,53.41,53.41,53.11,53.21,52.96,53.55,52.36,49.41,45.47,47.92,45.06
1082,2/23/2017,54.48,53.63571429,52.946,53.61,54.02,53.41,53.41,53.41,53.11,53.21,53.81,52.36,51.08,47.63,46.14,44.75
1083,2/24/2017,53.99,53.76142857,53.00033333,54.48,53.61,54.02,53.41,53.41,53.41,53.11,53.01,52.45,51.7,45.88,48,45.54
1084,2/27/2017,54.04,53.85142857,53.05633333,53.99,54.48,53.61,54.02,53.41,53.41,53.41,52.19,51.12,51.72,46.28,49.4,46.28
1085,2/28/2017,54,53.93571429,53.108,54.04,53.99,54.48,53.61,54.02,53.41,53.41,52.37,51.39,50.95,44.91,48.95,48.53
1086,3/1/2017,53.82,53.99428571,53.198,54,54.04,53.99,54.48,53.61,54.02,53.41,52.99,52.33,49.85,43.62,49.16,47.86
1087,3/2/2017,52.63,53.79571429,53.23933333,53.82,54,54.04,53.99,54.48,53.61,54.02,53.84,52.77,50.84,43.85,49.34,49.46
1088,3/3/2017,53.33,53.75571429,53.27266667,52.63,53.82,54,54.04,53.99,54.48,53.61,52.96,52.38,51.51,43.04,46.7,49.67
1089,3/6/2017,53.19,53.57142857,53.28666667,53.33,52.63,53.82,54,54.04,53.99,54.48,53.21,52.14,52.74,43.34,45.8,47.09
1090,3/7/2017,52.68,53.38428571,53.29666667,53.19,53.33,52.63,53.82,54,54.04,53.99,53.11,53.24,52.99,43.85,47.93,46.7
1091,3/8/2017,49.83,52.78285714,53.21966667,52.68,53.19,53.33,52.63,53.82,54,54.04,53.41,53.18,51.01,45.33,49.85,46.63
1092,3/9/2017,48.75,52.03285714,53.07,49.83,52.68,53.19,53.33,52.63,53.82,54,53.41,52.63,50.9,46.1,48.27,46.38
1093,3/10/2017,48.05,51.20857143,52.899,48.75,49.83,52.68,53.19,53.33,52.63,53.82,53.41,52.75,51.93,44.36,49.02,47.3
1094,3/13/2017,47.95,50.54,52.743,48.05,48.75,49.83,52.68,53.19,53.33,52.63,54.02,53.9,52.13,45.6,49.02,45.91
1095,3/14/2017,47.24,49.67,52.55933333,47.95,48.05,48.75,49.83,52.68,53.19,53.33,53.61,53.55,52.22,44.65,46.73,45.84
1096,3/15/2017,48.34,48.97714286,52.374,47.24,47.95,48.05,48.75,49.83,52.68,53.19,54.48,53.81,51.44,47.07,47.37,45.22
1097,3/16/2017,48.3,48.35142857,52.199,48.34,47.24,47.95,48.05,48.75,49.83,52.68,53.99,53.01,51.98,47.72,45.22,44.9
1098,3/17/2017,48.34,48.13857143,52.01666667,48.3,48.34,47.24,47.95,48.05,48.75,49.83,54.04,52.19,52.01,47.72,45.37,43.91
1099,3/20/2017,47.79,48.00142857,51.84266667,48.34,48.3,48.34,47.24,47.95,48.05,48.75,54,52.37,52.01,48.8,44.73,43.19
1100,3/21/2017,47.02,47.85428571,51.67033333,47.79,48.34,48.3,48.34,47.24,47.95,48.05,53.82,52.99,52.82,48.67,46.82,43.21
1101,3/22/2017,47.29,47.76,51.501,47.02,47.79,48.34,48.3,48.34,47.24,47.95,52.63,53.84,54.01,49.75,44.87,45.93
1102,3/23/2017,47,47.72571429,51.30133333,47.29,47.02,47.79,48.34,48.3,48.34,47.24,53.33,52.96,53.8,50.44,45.64,46.02
1103,3/24/2017,47.3,47.57714286,51.08333333,47,47.29,47.02,47.79,48.34,48.3,48.34,53.19,53.21,53.75,49.76,45.93,46.6
1104,3/27/2017,47.02,47.39428571,50.88533333,47.3,47,47.29,47.02,47.79,48.34,48.3,52.68,53.11,53.75,49.76,45.23,46.12
1105,3/28/2017,48.36,47.39714286,50.72366667,47.02,47.3,47,47.29,47.02,47.79,48.34,49.83,53.41,52.36,50.72,44.64,47.88
1106,3/29/2017,49.47,47.63714286,50.60233333,48.36,47.02,47.3,47,47.29,47.02,47.79,48.75,53.41,53.26,50.14,44.96,46.32
1107,3/30/2017,50.3,48.10571429,50.49866667,49.47,48.36,47.02,47.3,47,47.29,47.02,48.05,53.41,53.77,50.47,43.96,45.27
1108,3/31/2017,50.54,48.57,50.403,50.3,49.47,48.36,47.02,47.3,47,47.29,47.95,54.02,53.98,50.35,43.41,44.32
1109,4/3/2017,50.25,49.03428571,50.29766667,50.54,50.3,49.47,48.36,47.02,47.3,47,47.24,53.61,51.95,49.97,42.4,43.87
1110,4/4/2017,50.99,49.56142857,50.19666667,50.25,50.54,50.3,49.47,48.36,47.02,47.3,48.34,54.48,50.82,50.3,42.16,44.23
1111,4/5/2017,51.14,50.15,50.11433333,50.99,50.25,50.54,50.3,49.47,48.36,47.02,48.3,53.99,52.19,51.59,41.9,42.95
1112,4/6/2017,51.69,50.62571429,50.02133333,51.14,50.99,50.25,50.54,50.3,49.47,48.36,48.34,54.04,53.01,50.31,41.13,41.74
1113,4/7/2017,52.25,51.02285714,49.96333333,51.69,51.14,50.99,50.25,50.54,50.3,49.47,47.79,54,52.36,50.61,41.54,40.69
1114,4/10/2017,53.06,51.41714286,49.93066667,52.25,51.69,51.14,50.99,50.25,50.54,50.3,47.02,53.82,52.36,50.18,40.05,41.68
1115,4/11/2017,53.38,51.82285714,49.91,53.06,52.25,51.69,51.14,50.99,50.25,50.54,47.29,52.63,52.45,49.45,39.5,40.73
1116,4/12/2017,53.12,52.23285714,49.88666667,53.38,53.06,52.25,51.69,51.14,50.99,50.25,47,53.33,51.12,48.75,40.8,40.75
1117,4/13/2017,53.19,52.54714286,49.90533333,53.12,53.38,53.06,52.25,51.69,51.14,50.99,47.3,53.19,51.39,49.71,41.92,40.55
1118,4/14/2017,53.19,52.84,49.90066667,53.19,53.12,53.38,53.06,52.25,51.69,51.14,47.02,52.68,52.33,48.72,41.83,39.39
1119,4/17/2017,52.62,52.97285714,49.88166667,53.19,53.19,53.12,53.38,53.06,52.25,51.69,48.36,49.83,52.77,46.83,43.06,39.27
1120,4/18/2017,52.46,53.00285714,49.87433333,52.62,53.19,53.19,53.12,53.38,53.06,52.25,49.47,48.75,52.38,46.66,42.78,40.89
1121,4/19/2017,50.49,52.63571429,49.89633333,52.46,52.62,53.19,53.19,53.12,53.38,53.06,50.3,48.05,52.14,45.32,41.75,41.22
1122,4/20/2017,50.26,52.19,49.94666667,50.49,52.46,52.62,53.19,53.19,53.12,53.38,50.54,47.95,53.24,44.66,43.51,41.22
1123,4/21/2017,49.64,51.69285714,49.99966667,50.26,50.49,52.46,52.62,53.19,53.19,53.12,50.25,47.24,53.18,44.07,44.47,40.57
1124,4/24/2017,48.9,51.08,50.03133333,49.64,50.26,50.49,52.46,52.62,53.19,53.19,50.99,48.34,52.63,44.88,45.72,40.43
1125,4/25/2017,49.22,50.51285714,50.09733333,48.9,49.64,50.26,50.49,52.46,52.62,53.19,51.14,48.3,52.75,44.96,46.57,40.58
1126,4/26/2017,49.22,50.02714286,50.12666667,49.22,48.9,49.64,50.26,50.49,52.46,52.62,51.69,48.34,53.9,45.2,46.81,39.93
1127,4/27/2017,48.96,49.52714286,50.14866667,49.22,49.22,48.9,49.64,50.26,50.49,52.46,52.25,47.79,53.55,44.62,48.2,41.08
